Date,bitcoin,ethereum,solana,cardano,dogecoin,bitcoin_MA30,ethereum_MA30,solana_MA30,cardano_MA30,dogecoin_MA30,bitcoin_return,ethereum_return,solana_return,cardano_return,dogecoin_return,bitcoin_Vol30_return,ethereum_Vol30_return,solana_Vol30_return,cardano_Vol30_return,dogecoin_Vol30_return
2025-07-03,108824.44423167943,2574.067718495133,152.1680329188485,0.5846952591552708,0.16892581001355808,105890.31193988348,2509.402796078423,148.72498797893425,0.615554284061914,0.17319663086820905,0.029950725719260725,0.06789403908474888,0.03563393222449236,0.07554574202665106,0.06942963415132483,0.017792907684331647,0.035655194722057214,0.03730493533268249,0.03539507136706601,0.03870903702823628
2025-07-04,109602.20483914016,2590.132231590221,152.28063806980848,0.5987839336899987,0.17197045822677628,106029.23618613982,2509.2249052312204,148.61513948308283,0.6126859561357453,0.17248892672745722,0.0071215110229168,0.006221511586704262,0.0007397316317994806,0.02381003435785881,0.017863083032092154,0.017800130394717395,0.03566236190730849,0.03727615660067895,0.03579381366823897,0.03890032918452141
2025-07-05,108040.8919400104,2509.236345783362,147.76302956048175,0.5728146380802783,0.1628779247346829,106136.83531017996,2505.854677096391,148.42292935687928,0.6095719356545837,0.171638247584168,-0.014347706920517077,-0.03173046693218226,-0.03011528268201631,-0.0443386507128412,-0.05432171535447405,0.01798353710504158,0.03610550114065418,0.03759760545392126,0.036295102231604114,0.03980398126522428
2025-07-06,108217.46849992426,2517.37917835065,147.60067170952217,0.5760131698614164,0.16431433970640547,106355.72630169267,2509.047279582629,148.52469223918635,0.607839075592577,0.17138635182627954,0.0016330152396878113,0.003239889604070696,-0.0010993758990287972,0.005568354149589935,0.008780306602826096,0.016961493585749783,0.0333135836915841,0.03590958798772379,0.034865432653349404,0.036309338818939295
2025-07-07,109215.19771840284,2571.358192115984,151.92103968743746,0.5857056935866781,0.1718463077672067,106515.90790298638,2512.045753197527,148.64629693880664,0.6054820776513448,0.171137794498246,0.009177427096375885,0.02121588698549181,0.02885044709792646,0.01668690926608568,0.0448192190433792,0.016372024907646988,0.03324252864481857,0.03599581298960439,0.03393101479449741,0.036415562519462014
2025-07-08,108300.71675785031,2543.6317028067488,148.79005045485957,0.5798100944867142,0.16786356600618882,106603.21664110887,2512.6237434280933,148.6034532758919,0.6026391768665245,0.17056602535142953,-0.008408454624810834,-0.010841374645361269,-0.020824655190770053,-0.010116807416344034,-0.023448975498582693,0.01634214226545628,0.03315779064383372,0.03614155631382203,0.03379608394849729,0.03608762213562589
2025-07-09,108953.19187727802,2615.7759888945047,151.83083400485827,0.5882961516358525,0.17098496244236958,106711.91479011848,2516.190138938424,148.58099892311083,0.5999274651462889,0.17012476730085296,0.00600658543038583,0.027967934683601373,0.020230711955888995,0.0145298537225441,0.018424071342671516,0.01636878056638694,0.03350810385587879,0.03621460955938301,0.03391484179833396,0.036302519428313494
2025-07-10,111327.53054245669,2772.5795626609174,157.20772193763892,0.6236218758822067,0.18082547920631353,106747.44664621753,2519.1094515257437,148.44926267061012,0.5972084347558296,0.1696582903234628,0.021558224395983917,0.05821733814115796,0.034801033632794645,0.05831373620951431,0.05595674914049461,0.014938154840368608,0.03288748220385912,0.035319882735805046,0.03430960660103336,0.03630402635319348
2025-07-11,115879.65030112496,2948.4462027029053,163.85821380442644,0.6771328310749256,0.19393383510790288,106936.34390555182,2523.7742180053438,148.41238904510007,0.5959092489526903,0.1695274277960536,0.040075573055180266,0.06150018372960404,0.04143350338294094,0.0823232425357149,0.06998468190283501,0.01660540694554135,0.03377482419228589,0.035896719050268956,0.03763609907638533,0.03852963168029804
2025-07-12,117571.02510036016,2958.8514450990992,162.75319398002793,0.7108207334882014,0.20104732473533218,107232.71220584327,2529.8646931225726,148.4701666312484,0.5963412415430626,0.1697945538506223,0.014490464776393826,0.003522847087689827,-0.006766597946914052,0.04855280598964569,0.036023282044726795,0.016492389014931063,0.03368355121690783,0.03563531400614194,0.03844478725043781,0.03881767669188362
2025-07-13,117418.95745007684,2942.9616055388096,160.46917812212587,0.7087303921384289,0.1969316863516775,107614.03648672052,2539.5247810254436,148.73045734832922,0.5978135332923183,0.17030236185517608,-0.0012942481195153408,-0.005384744592344053,-0.014133018458996869,-0.002945075838287861,-0.02068342797934718,0.015660476735710905,0.032513194392590185,0.034293300780992284,0.037302831452953725,0.03727883008211058
2025-07-14,119117.55666327637,2974.2654952333387,161.2426294578984,0.7378983923650405,0.1981830429850487,108049.76956189,2552.765343615694,149.15419737722442,0.6010258559836216,0.1709039037056611,0.014362504821765217,0.010580693018147411,0.004808358336567831,0.04033094615346646,0.006334164354450879,0.015776447639311617,0.03194506492559067,0.0338526008062929,0.03724153247920986,0.03722233630687073
2025-07-15,119833.67446712355,3012.1797069059276,162.28222240485653,0.733985780563862,0.19720159565229248,108528.12850691781,2568.7023265280263,149.73855325931189,0.6046602772985321,0.17153008119001367,0.005993858616387011,0.012666855649113264,0.006426687279833016,-0.005316479501514833,-0.004964529486589899,0.015684029417412898,0.031710420266788164,0.033425307933399165,0.03683836838638409,0.0371770733610059
2025-07-16,117678.19493404306,3133.069857747011,163.96583057213138,0.747277634667093,0.1988073865760867,108932.25187703202,2588.2098016498585,150.11458461638298,0.6084425595351607,0.17229769183432397,-0.018150997814561597,0.03934933731394805,0.010321122823546336,0.017947126404976792,0.008109915668674996,0.01620022886299969,0.03229745712854799,0.03212370687227434,0.03687674818252589,0.03702505190611065
2025-07-17,118748.1627367753,3368.126521526108,173.8289647474319,0.7641507655300265,0.21317019869379383,109325.48156765287,2615.103024248415,150.86103182256838,0.6127539441602371,0.1736104984792616,0.009051233694986961,0.07234335232911242,0.05841379862331896,0.022328324476262214,0.0697544521879205,0.01613435469799405,0.03443233038386887,0.03363397922194048,0.036995254890456374,0.038776457535238604
2025-07-18,119445.36520434043,3481.8828152374017,176.0976453468298,0.8253351061679741,0.21904854482534883,109817.54624785231,2647.3328947371233,151.79789052269618,0.6198843648885333,0.1752475386568041,0.005854100778583816,0.03321652489066148,0.012966789729121084,0.07702438637734946,0.027202469585965294,0.015435032398845331,0.0343028551963723,0.03325516425997813,0.03821935077506501,0.038545020348608544
2025-07-19,117988.94664455787,3547.317079001209,177.36979874415755,0.8161741510181671,0.23623310474250733,110259.75463424067,2681.532349923947,152.8343179227017,0.6269851014515732,0.17744265149957278,-0.012268124308958288,0.018618379029540406,0.007198167251299663,-0.011161740598034254,0.07552567837772742,0.015718642082922084,0.034294076052948284,0.03309173933380414,0.03816959065365431,0.040416674915758705
2025-07-20,117901.62655900871,3594.3185010809702,176.91082733883786,0.8304330576753646,0.24136273371397565,110700.12051872158,2717.270326947839,153.82803732717724,0.6345911450197586,0.1797907099331045,-0.0007403440362342218,0.013162839289199445,-0.002591006271849487,0.01731956839994384,0.02148187158008542,0.01572292101847112,0.0342315306662184,0.03313254589947856,0.03812737251176877,0.040434302898625374
2025-07-21,117256.9208222684,3758.605581813957,180.99223128612934,0.8583354631312871,0.27294634200835066,111165.68104130529,2762.367331867865,155.19310868506096,0.6439740585848933,0.18347785688884405,-0.005483171751014114,0.044693628059513324,0.022808303995335504,0.03304768478608738,0.12297430536739243,0.015483451023982802,0.032847483943894445,0.031556467562322166,0.03693792274942498,0.043488682729072546
2025-07-22,117482.46977767294,3765.453624023574,196.42381167802614,0.8904182879941529,0.2712676656637909,111697.34442106997,2812.1963861334643,157.28356900885763,0.6552977226728923,0.1874174450059308,0.0019216972851407545,0.001820305745395187,0.08182052002086879,0.036696333082749506,-0.006169196841504878,0.014957465275592116,0.029976876846068357,0.03253456612041911,0.03539584334626577,0.04132714050932848
2025-07-23,119955.79570607653,3746.9406687316323,205.2909062553001,0.9027605176449547,0.26965305868671147,112334.11818972291,2862.8467842032796,159.73281673447906,0.6673520682277023,0.19136761969916313,0.020834176729180337,-0.0049286531154491345,0.044153398840962886,0.013765971935189943,-0.005969864712807062,0.015067231669218023,0.029494732480472814,0.03260509640189714,0.034829187832499435,0.04116661445576961
2025-07-24,118629.05588130427,3630.053531480921,189.5923023530127,0.815884567414226,0.24065455241490835,112771.36590645534,2903.0519137770234,161.2265078791928,0.6751068832134597,0.193907019214891,-0.011121858675621387,-0.031692290214684934,-0.07955203854261125,-0.10118442730728118,-0.11377365216065448,0.01340748253058322,0.027957384971809357,0.03346212029711174,0.0392941311777206,0.04597361453842008
